cluster_id,members,size
619,"['MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|8H|UP', 'MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|8H|UP', 'MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|8H|UP', 'MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|8H|UP', 'MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|8H|UP', 'MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|8H|UP', 'MACD|MACD_8_21_5_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|8H|UP', 'MACD|MACD_8_21_5_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|8H|UP']",8
620,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|12H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|12H|UP']",2
621,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|15m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|15m|UP']",2
622,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|1D|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|1D|UP']",2
623,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|1H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|1H|UP']",2
624,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|2H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|2H|UP']",2
625,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|30m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|30m|UP']",2
626,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|4H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|4H|UP']",2
627,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|5m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|5m|UP']",2
628,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|6H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|6H|UP']",2
629,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OB_BAND_UP|8H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|8H|UP']",2
630,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|12H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|12H|DOWN']",2
631,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|15m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|15m|DOWN']",2
632,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|1D|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|1D|DOWN']",2
633,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|1H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|1H|DOWN']",2
634,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|2H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|2H|DOWN']",2
635,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|30m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|30m|DOWN']",2
636,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|4H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|4H|DOWN']",2
637,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|5m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|5m|DOWN']",2
638,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|6H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|6H|DOWN']",2
639,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|8H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|8H|DOWN']",2
640,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|12H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|12H|UP']",2
641,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|15m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|15m|UP']",2
642,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|1D|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|1D|UP']",2
643,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|1H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|1H|UP']",2
644,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|2H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|2H|UP']",2
645,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|30m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|30m|UP']",2
646,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|4H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|4H|UP']",2
647,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|5m|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|5m|UP']",2
648,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|6H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|6H|UP']",2
649,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OB_CROSS|8H|UP', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|8H|UP']",2
650,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|12H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|12H|DOWN']",2
651,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|15m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|15m|DOWN']",2
652,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|1D|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|1D|DOWN']",2
653,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|1H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|1H|DOWN']",2
654,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|2H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|2H|DOWN']",2
655,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|30m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|30m|DOWN']",2
656,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|4H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|4H|DOWN']",2
657,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|5m|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|5m|DOWN']",2
658,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|6H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|6H|DOWN']",2
659,"['OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|8H|DOWN', 'OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|8H|DOWN']",2
660,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN']",4
661,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP']",4
662,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN']",4
663,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP']",4
664,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN']",4
665,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP']",4
666,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|DOWN']",4
667,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1H|UP']",4
668,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN']",4
669,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|UP']",4
670,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN']",4
671,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP']",4
672,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN']",4
673,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP']",4
674,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|DOWN']",4
675,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|5m|UP']",4
676,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|DOWN']",4
677,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|6H|UP']",4
678,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|DOWN', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|DOWN', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|DOWN']",4
679,"['STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|UP', 'STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|UP', 'STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|8H|UP']",4
680,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN']",4
681,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|UP']",4
682,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|DOWN']",4
683,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|15m|UP']",4
684,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|DOWN']",4
685,"['STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP', 'STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|1D|UP']",4
