candidate_id,timeframe,direction,family,precision_delta,bootstrap_p,passes_fdr
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,DNO_QUANTILE,0.166671773658138,1.0,False
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.3055191256830601,1.0,False
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.04923775998992973,1.0,False
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.1467985869625214,1.0,False
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.18726989808264816,1.0,False
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.3766433860380897,1.0,False
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|2H|DOWN,2H,DOWN,INVERSE_PREDICTOR,0.24300704838837411,1.0,False
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.42252699969880814,1.0,False
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.42252699969880814,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.4917691256830601,1.0,False
MACD|MACD_5_13_4_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|MACD_5_13_4_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.22114735287755238,1.0,False
MACD|MACD_8_21_5_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
MACD|MACD_8_21_5_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|2H|DOWN,2H,DOWN,MACD,0.3612090074176199,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.2912179045161673,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.19049044499472362,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_50|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.3004723967110975,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_50|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.20151912568306013,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.7|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.2704112120139954,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.7|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.19258434307436445,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.9|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.3023130188128311,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.9|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.20393743993904345,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_1|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.25870348322495956,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_1|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.17898816724370475,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_3|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.3116466528992343,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_3|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.21167628391772103,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_10|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.29764033780427224,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_10|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.23144592615531512,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_14|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.3079329187865084,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_14|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.2348826334624095,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_5|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.28709392883266643,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_5|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.174594755935161,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_3|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.28886964114697766,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_3|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.20816246873456645,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_8|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.2837749396365485,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_8|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.19912244863217748,1.0,False
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.2912179045161673,1.0,False
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|2H|DOWN,2H,DOWN,OSC_PREDICTOR,0.19049044499472362,1.0,False
PURE_DNO|DNO_PERIOD_7_REFERENCE|DNO_ZERO_CROSS_DOWN|2H|DOWN,2H,DOWN,PURE_DNO,0.15555854749646353,1.0,False
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.22506188605562577,1.0,False
STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.13428759858946404,1.0,False
STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.13428759858946404,1.0,False
STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.13428759858946404,1.0,False
STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.26537222117099296,1.0,False
STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.26537222117099296,1.0,False
STOCH|DISPLACED_STOCH_K21_KS5_D5_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.26537222117099296,1.0,False
STOCH|DISPLACED_STOCH_K5_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.10943339528260891,1.0,False
STOCH|DISPLACED_STOCH_K5_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.10943339528260891,1.0,False
STOCH|DISPLACED_STOCH_K5_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.10943339528260891,1.0,False
STOCH|DISPLACED_STOCH_K9_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.1235855909398577,1.0,False
STOCH|DISPLACED_STOCH_K9_KS3_D3_SHIFT3_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.1235855909398577,1.0,False
STOCH|DISPLACED_STOCH_K9_KS3_D3_SHIFT5_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.1235855909398577,1.0,False
STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.13428759858946404,1.0,False
STOCH|STOCH_K21_KS5_D5_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.26537222117099296,1.0,False
STOCH|STOCH_K5_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.10943339528260891,1.0,False
STOCH|STOCH_K9_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|2H|DOWN,2H,DOWN,STOCHASTIC,0.1235855909398577,1.0,False
DMA|DMA_EMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.1826154342111789,1.0,False
DMA|DMA_EMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.1826154342111789,1.0,False
DMA|DMA_EMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.22806159321822353,1.0,False
DMA|DMA_EMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2271144724314683,1.0,False
DMA|DMA_EMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.22806159321822353,1.0,False
DMA|DMA_EMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2271144724314683,1.0,False
DMA|DMA_EMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2682027048886413,1.0,False
DMA|DMA_EMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.26889717049291517,1.0,False
DMA|DMA_EMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2859366542755182,1.0,False
DMA|DMA_EMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2854117216933303,1.0,False
DMA|DMA_EMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2859366542755182,1.0,False
DMA|DMA_EMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2854117216933303,1.0,False
DMA|DMA_EMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.061007564468980785,1.0,False
DMA|DMA_EMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.06093249225969474,1.0,False
DMA|DMA_EMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.061007564468980785,1.0,False
DMA|DMA_EMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.06093249225969474,1.0,False
DMA|DMA_EMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.061007564468980785,1.0,False
DMA|DMA_EMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.06093249225969474,1.0,False
DMA|DMA_EMA_P3_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.061007564468980785,1.0,False
DMA|DMA_EMA_P3_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.06093249225969474,1.0,False
DMA|DMA_EMA_P5_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.10680894281868641,1.0,False
DMA|DMA_EMA_P5_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.10656837828607418,1.0,False
DMA|DMA_EMA_P5_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.10680894281868641,1.0,False
DMA|DMA_EMA_P5_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.10656837828607418,1.0,False
DMA|DMA_EMA_P7_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.1450298227846145,1.0,False
DMA|DMA_EMA_P7_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.14486242145816616,1.0,False
DMA|DMA_EMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.1450298227846145,1.0,False
DMA|DMA_EMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.14486242145816616,1.0,False
DMA|DMA_SMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2637382641533107,1.0,False
DMA|DMA_SMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2084891347199159,1.0,False
DMA|DMA_SMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.266706343302088,1.0,False
DMA|DMA_SMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2715951101243895,1.0,False
DMA|DMA_SMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.266706343302088,1.0,False
DMA|DMA_SMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2715951101243895,1.0,False
DMA|DMA_SMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.25585590341939,1.0,False
DMA|DMA_SMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.3077737336232097,1.0,False
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.24604659419259442,1.0,False
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.3262371350909443,1.0,False
DMA|DMA_SMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.24604659419259442,1.0,False
DMA|DMA_SMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.3262371350909443,1.0,False
DMA|DMA_SMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.09619162380569843,1.0,False
DMA|DMA_SMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.04357643890569282,1.0,False
DMA|DMA_SMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.09619162380569843,1.0,False
DMA|DMA_SMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.04357643890569282,1.0,False
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.09619162380569843,1.0,False
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.04357643890569282,1.0,False
DMA|DMA_SMA_P3_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.09619162380569843,1.0,False
DMA|DMA_SMA_P3_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.04357643890569282,1.0,False
DMA|DMA_SMA_P5_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.1543774087957341,1.0,False
DMA|DMA_SMA_P5_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.10764715235883907,1.0,False
DMA|DMA_SMA_P5_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.1543774087957341,1.0,False
DMA|DMA_SMA_P5_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.10764715235883907,1.0,False
DMA|DMA_SMA_P7_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.20340069179918505,1.0,False
DMA|DMA_SMA_P7_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.1539671088523272,1.0,False
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.20340069179918505,1.0,False
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.1539671088523272,1.0,False
DMA|DMA_WMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.22507667905031578,1.0,False
DMA|DMA_WMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.1513789266554101,1.0,False
DMA|DMA_WMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2832021762362771,1.0,False
DMA|DMA_WMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.19748658668075655,1.0,False
DMA|DMA_WMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.2832021762362771,1.0,False
DMA|DMA_WMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.19748658668075655,1.0,False
DMA|DMA_WMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.3125450116759676,1.0,False
DMA|DMA_WMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.24216785497049623,1.0,False
DMA|DMA_WMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.3254896652433047,1.0,False
DMA|DMA_WMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2853331003048183,1.0,False
DMA|DMA_WMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.3254896652433047,1.0,False
DMA|DMA_WMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.2853331003048183,1.0,False
DMA|DMA_WMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.07830189061192103,1.0,False
DMA|DMA_WMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.030462158717654453,1.0,False
DMA|DMA_WMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|2H|UP,2H,UP,DMA,0.07830189061192103,1.0,False
DMA|DMA_WMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|2H|UP,2H,UP,DMA,0.030462158717654453,1.0,False
