candidate_id,family,role,decision_tf,partition,source_wave_tf,pivot_type,n_events,TOTAL_SIGNALS,MATCHED_POST_C_SIGNALS,PRE_C_WARNING_SIGNALS,UNMATCHED_SIGNALS,FALSE_POSITIVE_RATE,PRECISION,EVENT_RECALL,SIGNALS_PER_YEAR,FALSE_SIGNALS_PER_YEAR,MEDIAN_DELAY_SECONDS,P75_DELAY_SECONDS,P90_DELAY_SECONDS,MEDIAN_PRICE_DISTANCE_FROM_C_PCT,MEDIAN_PRICE_DISTANCE_FROM_C_ATR,MEDIAN_REMAINING_WAVE_FRACTION,MEDIAN_MAE_AFTER_SIGNAL,P90_MAE_AFTER_SIGNAL,MEDIAN_MFE_AFTER_SIGNAL,MFE_MAE_RATIO,PRE_C_SIGNAL_RATE,MEDIAN_PRE_C_LEAD,MEDIAN_ADVERSE_EXTENSION_AFTER_PRE_C,SCANNED_TIME_FROM,SCANNED_TIME_TO,VALID_DECISION_BARS,YEARS_COVERED,sample_flag,direction,event_primitive,parameter_set_id,is_reference,PRECISION_DELTA,FPR_DELTA,PREMATURE_DELTA,discovery_fold_stability,RECALL_DELTA,MEDIAN_DELAY_SECONDS_DELTA
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN,STOCHASTIC,DIRECTIONAL,30m,DISCOVERY,30m,HIGH,78,4921,77,173,4564,0.9274537695590327,0.015647226173541962,0.9871794871794872,1598.2174058019339,1482.2727575858619,3599.999999,5399.999999,8999.999999,1.3358239933582332,1.5983146067415732,0.9168726128959781,0.6176794730502008,2.020018848942455,14.158428310559797,23.547244094488,0.035155456208087785,21600.000001,18.430000000000007,,,53893,3.0790554414784395,NORMAL,DOWN,K_CROSS_DOWN_D,DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1,True,0.010202580075538332,-0.003092091113869766,0.001300925983321627,STABLE_POSITIVE_FOLDS,-0.012820512820512775,0.0
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP,STOCHASTIC,DIRECTIONAL,30m,DISCOVERY,30m,LOW,78,4919,77,149,4601,0.9353527139662533,0.015653588127668226,0.9871794871794872,1597.2719662172174,1494.012668543488,5399.999999,8999.999999,19439.99999900002,2.334290009566752,2.0219066937119803,0.8768710767745053,0.8786825685174924,3.206606213800866,15.188245188739929,19.46400000000001,0.030290709493799552,23400.000001,14.599999999999994,,,53893,3.079625827059092,NORMAL,UP,K_CROSS_UP_D,DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1,True,0.010210841634052985,0.004154611949645948,-0.002784442275093061,STABLE_POSITIVE_FOLDS,-0.012820512820512775,1799.9999999999995
STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|DOWN,STOCHASTIC,DIRECTIONAL,30m,DISCOVERY,30m,HIGH,78,6543,78,225,6082,0.9295430230780988,0.01192113709307657,1.0,2124.687460640859,1974.9884052602333,3599.999999,5399.999999,15479.999998999989,1.234880064018383,1.4844112223393024,0.9236950981889213,0.5056655559544596,1.6768036034880955,15.133339606727326,28.28363591360273,0.0343878954607978,19800.000001,17.0,,,53893,3.0795117499429616,NORMAL,DOWN,K_CROSS_DOWN_D,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.006476490995072941,-0.001002837594803685,0.0005333652360316396,STABLE_POSITIVE_FOLDS,0.0,0.0
STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|30m|UP,STOCHASTIC,DIRECTIONAL,30m,DISCOVERY,30m,LOW,78,6545,78,221,6111,0.9336898395721925,0.011917494270435447,1.0,2125.061392299572,1984.1482304572476,5399.999999,8999.999999,20339.999998999996,2.1760793083699186,1.9322870757586799,0.8878496041531989,0.9046240330060625,3.5689390252309963,14.779797995968536,18.873744979919653,0.033766233766233764,21600.000001,15.580000000000013,,,53893,3.079911019849418,NORMAL,UP,K_CROSS_UP_D,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.006474747776820207,0.002491737555585183,0.0006910819973411503,STABLE_POSITIVE_FOLDS,0.0,1799.9999999999995
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1234,474,374,121,0.09805510534846029,0.3841166936790924,0.5492468134414832,400.7574096028453,39.29631001778305,21599.999999,39599.999999,57599.999999,2.552318627957726,2.180079472184736,0.5298516385569785,0.6279974941718967,1.8230561690060993,2.3688803923198476,3.608782435129744,0.30307941653160453,28800.000001,15.825000000000003,,,26952,3.0791695185945698,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P25_SHIFT5_V1,True,0.2641613801753918,-0.054716853875111826,-0.10663989641351485,STABLE_POSITIVE_FOLDS,-0.4461181923522596,14400.0
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1221,468,375,139,0.11384111384111384,0.3832923832923833,0.5422943221320974,396.56487587995554,45.1453871804372,25199.999999,46799.999999,64799.999999,2.9681288179818326,2.515903396800957,0.48243488505749543,0.6171374317588425,1.986110377844947,2.206213417379557,3.8196721311474295,0.3071253071253071,25200.000001,20.110000000000014,,,26952,3.078941364362309,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P25_SHIFT5_V1,True,0.2636664759780338,-0.03551678677306819,-0.05468373810082355,STABLE_POSITIVE_FOLDS,-0.4507531865585167,18000.0
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1441,619,374,154,0.10687022900763359,0.42956280360860516,0.7172653534183082,468.12207233916394,50.02831307441447,17999.999999,32399.999999,46799.999999,2.473706061444794,2.0918321392016357,0.5231213872832364,0.6582736772813274,1.8464806971200873,2.1443232148644262,3.3967523244493716,0.2595419847328244,25200.000001,18.379999999999967,,,26952,3.078256901665526,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P25_SHIFT5_V1,True,0.30960749010490457,-0.04590173021593853,-0.15017732821229496,STABLE_POSITIVE_FOLDS,-0.27809965237543455,10800.0
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1435,647,337,150,0.10452961672473868,0.4508710801393728,0.7497103128621089,466.51869158878503,48.76502002670227,21599.999999,35999.999999,53999.999999,2.891618918131501,2.26725953662532,0.4594594594594598,0.690242820583588,1.9879009235205374,2.1721595526578645,3.1222576785001923,0.2348432055749129,28800.000001,20.370000000000005,,,26952,3.075975359342916,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P25_SHIFT5_V1,True,0.3312451728250233,-0.04482828388944335,-0.12696583965121777,STABLE_POSITIVE_FOLDS,-0.24333719582850522,14400.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,3900,853,1422,575,0.14743589743589744,0.21871794871794872,0.9884125144843569,1266.4345249120206,186.71791072420817,10799.999999,10799.999999,14399.999999,1.5913302846089248,1.3207547169811256,0.6776418940106615,0.5847638522664067,1.5044740602128528,2.4291705021990384,4.456395348837117,0.3646153846153846,28800.000001,26.359999999999957,,,26952,3.0795117499429616,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P3_SHIFT3_V1,True,0.09876263521424812,-0.0053360617876746785,-0.045103928329734755,STABLE_POSITIVE_FOLDS,-0.006952491309385911,3600.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,3892,855,1243,589,0.1513360739979445,0.2196813977389517,0.9907300115874855,1263.555868301174,191.2215843857635,10799.999999,14399.999999,14399.999999,1.9910544293873849,1.5095529586347642,0.6188925081433228,0.6427656723576151,1.9769515285617205,2.7636232839757717,4.019728535353523,0.3193730729701953,25200.000001,23.949999999999818,,,26952,3.0801962126397444,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P3_SHIFT3_V1,True,0.10005549042460218,0.001978173383762466,-0.04243597225593537,STABLE_POSITIVE_FOLDS,-0.002317497103128563,3600.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,5267,857,2059,797,0.15131953673818113,0.16271122080880956,0.9930475086906141,1710.2727070677138,258.7976737294414,7199.999999,10799.999999,10799.999999,1.3511127282845417,1.143329117518006,0.7201907790143063,0.539972290929855,1.392401394441043,2.5976989068083327,5.066666666666605,0.39092462502373265,28800.000001,26.53,,,26952,3.079625827059092,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P3_SHIFT3_V1,True,0.04275590730510896,-0.0014524224853909862,-0.01879468792138672,STABLE_POSITIVE_FOLDS,-0.002317497103128674,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,5261,853,1787,792,0.15054172210606348,0.1621364759551416,0.9884125144843569,1708.0080737750454,257.12647679715565,7199.999999,10799.999999,10799.999999,1.7413756867925696,1.333032490974729,0.6636492855539762,0.6437424317971382,1.8921127201588808,2.962899969448151,4.843012075789327,0.33966926439840334,25200.000001,25.459999999999923,,,26952,3.0801962126397444,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P3_SHIFT3_V1,True,0.042510568640792085,0.0011838214918814538,-0.02213978082772733,STABLE_POSITIVE_FOLDS,-0.004634994206257237,0.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,2511,789,824,348,0.13859020310633213,0.3142174432497013,0.9142526071842411,815.4494128107286,113.01329974437817,17999.999999,21599.999999,25199.999999,1.8944723618090502,1.6254122211445163,0.5900383141762423,0.6041792371939508,1.6749660479855086,2.1989388396192115,3.743902439024413,0.32815611310234966,28800.000001,28.744999999999976,,,26952,3.0792835957107005,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P7_SHIFT5_V1,True,0.1942621297460007,-0.014181756117239985,-0.08156319984276972,STABLE_POSITIVE_FOLDS,-0.0811123986095017,10800.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,2511,793,702,387,0.15412186379928317,0.315810434090004,0.9188876013904983,815.358793895392,125.66461698029337,17999.999999,25199.999999,28799.999999,2.4604601006470097,1.8946413931880834,0.5332612222823132,0.705350720075707,2.085627021014945,2.5219381721658043,3.4118231363464604,0.27956989247311825,25200.000001,24.10499999999999,,,26952,3.079625827059092,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P7_SHIFT5_V1,True,0.19618452677565446,0.004763963185101139,-0.08223915275301241,STABLE_POSITIVE_FOLDS,-0.07415990730011579,10800.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|DOWN,DMA,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,3112,846,1038,427,0.1372107969151671,0.2718508997429306,0.9803012746234068,1010.9242912729295,138.70972762645914,10799.999999,14399.999999,21599.999999,1.7256395729918517,1.4531106907192075,0.6290195557092461,0.5944831959416613,1.58783544142614,2.284201628839373,3.8820680723169323,0.33354755784061696,28800.000001,30.05000000000001,,,26952,3.078370978781656,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P7_SHIFT5_V1,True,0.15189558623923,-0.015561162308405013,-0.07617175510450241,STABLE_POSITIVE_FOLDS,-0.015063731170335992,3600.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1H|UP,DMA,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,3103,842,912,448,0.1443764099258782,0.27135030615533356,0.9756662804171495,1007.5152974294392,145.46144158826579,10799.999999,17999.999999,21599.999999,2.1918889137308755,1.7146922424865862,0.576698928337567,0.6987864383559501,2.0887483585465345,2.5168317456417104,3.625388906769638,0.29390912020625204,25200.000001,28.39500000000004,,,26952,3.079853981291353,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P7_SHIFT5_V1,True,0.15172439884098404,-0.004981490688303836,-0.06789992501987863,STABLE_POSITIVE_FOLDS,-0.017381228273464555,3600.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OB_BAND_UP|1H|UP,DNO_QUANTILE,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1699,668,210,299,0.17598587404355504,0.3931724543849323,0.7740440324449595,552.8166734716602,97.2879254667607,17999.999999,28799.999999,43199.999999,3.122617925019405,2.421187811751372,0.4483088727418385,0.7702182284980653,2.3651452282157686,2.5363490085973597,3.0000000000000737,0.12360211889346674,32400.000001,21.980000000000004,,,26952,3.0733515856719142,NORMAL,UP,CROSSED_OB_BAND_UP,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.2735465470705828,0.02662797342937301,-0.23820692633266394,STABLE_POSITIVE_FOLDS,-0.21900347624565464,10800.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OS_BAND_DOWN|1H|DOWN,DNO_QUANTILE,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1895,686,365,285,0.1503957783641161,0.36200527704485486,0.7949015063731171,615.402882228726,92.55399548030971,17999.999999,25199.999999,35999.999999,2.4900745511017064,2.141665961089098,0.5081418356757156,0.7409632515380786,2.226267025584345,2.14750154375535,2.8952959028831478,0.19261213720316622,32400.000001,30.120000000000005,,,26952,3.0792835957107005,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.24204996354115427,-0.002376180859456012,-0.21710717574195315,STABLE_POSITIVE_FOLDS,-0.2004634994206257,10800.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OB_CROSS|1H|UP,DNO_QUANTILE,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,2491,710,345,467,0.18747490967482938,0.28502609393817746,0.8227114716106605,810.5157937715749,151.95137522734865,17999.999999,28799.999999,39599.999999,2.9842781268282215,2.3453448191331847,0.44979297951320585,0.8231147443882052,2.3675905570917983,2.388050306922505,2.816513761467875,0.13849859494179045,28800.000001,18.649999999999977,,,26952,3.0733515856719142,NORMAL,UP,FORECAST_OB_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.16540018662382794,0.038117009060647356,-0.2233104502843402,STABLE_POSITIVE_FOLDS,-0.1703360370799536,10800.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|1H|DOWN,DNO_QUANTILE,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,2542,730,504,377,0.14830841856805665,0.2871754523996853,0.8458864426419467,825.363804726276,122.40840062226832,17999.999999,25199.999999,35999.999999,2.392063653611777,2.02569995750881,0.522864687888347,0.7082532694049832,2.137065562518271,2.1500453819925203,3.1835595626023916,0.1982690794649882,32400.000001,22.715000000000003,,,26952,3.079853981291353,NORMAL,DOWN,FORECAST_OS_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.1672201388959847,-0.004463540655515463,-0.21145023348013117,STABLE_POSITIVE_FOLDS,-0.14947856315179608,10800.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1467,609,407,159,0.1083844580777096,0.41513292433537835,0.7056778679026651,476.568410910169,51.6526089534539,17999.999999,32399.999999,46799.999999,2.406689151208547,2.084285598508801,0.5323057534777771,0.6581297207105494,1.7953397836592926,2.149828831854321,3.417790112367505,0.2774369461486026,25200.000001,18.039999999999992,,,26952,3.078256901665526,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.29517761083167776,-0.04438750114586251,-0.13228236679651678,STABLE_POSITIVE_FOLDS,-0.2896871378910777,10800.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1437,632,334,158,0.10995128740431455,0.4398051496172582,0.7323290845886443,467.1688918558077,51.365821094793056,21599.999999,35999.999999,50399.999999,2.8523820866757355,2.249490620063547,0.4718819936561656,0.6562688893980786,1.9642604516724758,2.245127761686172,3.265625000000075,0.232428670842032,28800.000001,20.24000000000001,,,26952,3.075975359342916,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.3201792423029087,-0.03940661320986748,-0.12938037438409866,STABLE_POSITIVE_FOLDS,-0.26071842410196977,14400.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,4797,805,1707,727,0.15155305399207838,0.1678132165937044,0.93279258400927,1557.945315105035,236.11137045681895,7199.999999,14399.999999,25199.999999,1.4575415590820806,1.2471887414988818,0.694380733944955,0.5396859662601032,1.4694462366820433,2.547287945692995,4.878980891719764,0.35584740462789244,28800.000001,24.439999999999998,,,26952,3.0790554414784395,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.0478579030900038,-0.0012189052314937332,-0.053871908317226935,STABLE_POSITIVE_FOLDS,-0.06257242178447275,0.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,4985,808,1532,784,0.15727181544633903,0.16208625877632898,0.936268829663963,1618.76310427857,254.58581218744212,7199.999999,14399.999999,21599.999999,1.8752054885359808,1.4242857723162399,0.6438042602147476,0.6711742829294117,1.9783628789831043,3.0022824369403613,4.6200000000000045,0.30732196589769306,25200.000001,22.02000000000001,,,26952,3.0795117499429616,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.04246035146197946,0.007913914832157004,-0.054487079328437604,STABLE_POSITIVE_FOLDS,-0.056778679026651124,0.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,2993,776,1004,445,0.14868025392582693,0.2592716338122285,0.899188876013905,972.7360966928667,144.62664985911314,10799.999999,17999.999999,28799.999999,1.7551886067045306,1.490048047562782,0.6223191215451577,0.5957234618396214,1.6943652159363496,2.2642403934029476,3.7954545454545583,0.3354493818910792,28800.000001,30.05000000000001,,,26952,3.07688797627196,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.13931632030852792,-0.004091705297745191,-0.07426993105404017,STABLE_POSITIVE_FOLDS,-0.0961761297798378,3600.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,3105,787,934,483,0.15555555555555556,0.2534621578099839,0.9119351100811124,1008.6877408834865,156.906981915209,10799.999999,17999.999999,30239.99999899992,2.234680902489516,1.7270505217964256,0.580278128950696,0.6749846445845195,2.0705863343680444,2.5227018262683725,3.613230146169146,0.300805152979066,25200.000001,25.980000000000047,,,26952,3.078256901665526,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.13383625049563436,0.006197654941373532,-0.06100389224706465,STABLE_POSITIVE_FOLDS,-0.0811123986095017,3600.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1859,535,721,250,0.13448090371167296,0.2877891339429801,0.6199304750869061,603.8684503075668,81.20877492032906,7199.999999,14399.999999,21599.999999,1.8135146055665141,1.3900364117841724,0.6590296495956882,0.6514569405220194,1.7887172202141894,2.883580721225377,4.572549019607884,0.38784292630446476,28800.000001,68.05999999999995,,,26952,3.078485055897787,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.16783382043927952,-0.018291055511899162,-0.02187638664065461,STABLE_POSITIVE_FOLDS,-0.37543453070683663,0.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1798,539,603,232,0.12903225806451613,0.29977753058954393,0.6245654692931634,583.7290470723307,75.31987704159106,10799.999999,14399.999999,28799.999999,2.4240636980241725,1.6173251259093493,0.6057513914656761,0.7392545663672552,2.211135911661036,3.2025834818911374,3.6610576923077245,0.3353726362625139,25200.000001,77.96000000000004,,,26952,3.0801962126397444,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.1801516232751944,-0.0203256425496659,-0.026436408963616764,STABLE_POSITIVE_FOLDS,-0.3684820393974507,3600.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,730,355,201,117,0.16027397260273973,0.4863013698630137,0.41135573580533025,237.12962276736084,38.005706662714,21599.999999,32399.999999,46799.999999,2.307125307125304,2.0596553358106684,0.5492303866029239,0.6582736772813274,1.5841279606274923,2.2492116031170983,3.3593890386343044,0.27534246575342464,25200.000001,27.590000000000032,,,26952,3.078485055897787,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.3663460563593131,0.007502013379167616,-0.13437684719169474,STABLE_POSITIVE_FOLDS,-0.5840092699884125,14400.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,782,385,160,152,0.19437340153452684,0.49232736572890023,0.4461181923522596,254.2848876029379,49.42621856220788,25199.999999,39599.999999,53999.999999,2.8224225793806235,2.3179650238473815,0.47761194029850856,0.623001529992139,2.0497211848651564,2.5236375362155696,4.175324675324606,0.20460358056265984,23400.000001,30.734999999999985,,,26952,3.0752908966461328,NORMAL,UP,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.3727014584145507,0.045015500920344814,-0.15720546466347082,STABLE_POSITIVE_FOLDS,-0.5469293163383545,18000.0
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|1H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1594,569,703,186,0.11668757841907151,0.3569636135508156,0.6593279258400927,519.6550262188999,60.637286622782554,7199.999999,10799.999999,14399.999999,1.4150928086671306,1.1461538461538212,0.7092219300808247,0.5508030055817292,1.479752135009667,2.5668654482080084,4.942148760330398,0.4410288582183187,28800.000001,32.47,,,26952,3.067419575633128,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.23700830004711498,-0.036084380804500604,0.031309545273199346,STABLE_POSITIVE_FOLDS,-0.33603707995365006,0.0
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|1H|UP,INVERSE_PREDICTOR,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1240,497,539,92,0.07419354838709677,0.40080645161290324,0.5758980301274623,402.6612335617707,29.87486571587331,7199.999999,10799.999999,14399.999999,1.7473087818696837,1.2702032721864016,0.6843409316154607,0.6259180089515931,1.7797435473713012,3.0776541622407305,4.822873049843273,0.4346774193548387,21600.000001,38.32999999999993,,,26952,3.0795117499429616,NORMAL,UP,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.2811805442985537,-0.07516435222708526,0.07286837412870806,STABLE_POSITIVE_FOLDS,-0.41714947856315177,0.0
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|1H|DOWN,MACD,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1313,702,341,158,0.12033511043412033,0.5346534653465347,0.813441483198146,426.5084858815682,51.32394574964796,17999.999999,25199.999999,35999.999999,2.205579742649322,1.854391008413002,0.5619336793053769,0.6251822688830679,1.8795010951861368,2.0702306079664607,3.297297297297254,0.2597105864432597,28800.000001,36.01999999999998,,,26952,3.078485055897787,NORMAL,DOWN,HIST_CROSS_DOWN_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.4146981518428341,-0.032436848789451786,-0.15000872650185965,STABLE_POSITIVE_FOLDS,-0.18192352259559674,10800.0
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|1H|UP,MACD,DIRECTIONAL,1H,DISCOVERY,1H,LOW,863,1313,715,262,190,0.1447067783701447,0.5445544554455446,0.828505214368482,426.5242912729294,61.72095608671484,21599.999999,28799.999999,35999.999999,2.6914348255264327,2.099505998588574,0.48912816224127154,0.7915761416787459,2.1894170361526513,2.505883600824173,3.116648609606382,0.19954303122619954,25200.000001,28.0799999999999,,,26952,3.078370978781656,NORMAL,UP,HIST_CROSS_UP_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.42492854813119507,-0.004651122244037326,-0.16226601399993112,STABLE_POSITIVE_FOLDS,-0.16454229432213208,14400.0
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|1H|DOWN,MACD,DIRECTIONAL,1H,DISCOVERY,1H,HIGH,863,1313,702,341,158,0.12033511043412033,0.5346534653465347,0.813441483198146,426.5084858815682,51.32394574964796,17999.999999,25199.999999,35999.999999,2.205579742649322,1.854391008413002,0.5619336793053769,0.6251822688830679,1.8795010951861368,2.0702306079664607,3.297297297297254,0.2597105864432597,28800.000001,36.01999999999998,,,26952,3.078485055897787,NORMAL,DOWN,MACD_CROSS_DOWN_SIGNAL,DINAPOLI_MACD_REFERENCE_V1,True,0.4146981518428341,-0.032436848789451786,-0.15000872650185965,STABLE_POSITIVE_FOLDS,-0.18192352259559674,10800.0
