timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
2H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,1242,12911,N_GE_100,0.5410628019323671,0.5132648762371378,0.5686074902017416,0.5262954070172721,0.014767394915095045,0.028059136975539634,0.0016139083680769223,0.0038283638469431835,-0.0013233082955715258,0.004463495504942325,3.1962096719067516,2.285967313481589,3.042664468400623,3.356684221200422,3.786264697161426,2.4885749765029845,3.554550820455542,4.044385832515687,1.5884155356360592,1.2651051586844602,1.5194199928970498,1.657756945403554,1.9508400964075259,1.3757174763659765,1.8309758797286713,2.0744917685226034
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,1047,12920,N_GE_100,0.5549188156638013,0.5246689462175858,0.5847671476713505,0.5117647058823529,0.0431541097814484,0.08432412256145083,-0.0004909329011148244,0.0013633648594717496,-0.0015799183179852619,0.0005683727941979042,1.0750333443549596,0.7781474723623423,1.02160852690938,1.1415871262824877,1.4785079297940256,0.8361346325688284,1.3559325225489467,1.5975171112022184,0.515722429675966,0.43191740643855786,0.4903424421577127,0.539978078164975,0.6881716021343396,0.45843817618838145,0.6437434415441828,0.7321423150855284
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,1046,12918,N_GE_100,0.5468451242829828,0.5165605208277921,0.5767868946299304,0.5211333023687877,0.025711821914195077,0.04933828215798752,-0.0005012034140499398,0.0015360148059463397,-0.0023632777797297,0.00112977064008278,1.8014680231882148,1.3097604094416955,1.689528914216973,1.93044453442133,2.462611229389807,1.436820402317374,2.3007429325432516,2.6703458560794706,0.8544751314574741,0.7086855043121773,0.8120316768985383,0.8924195492285993,1.163133607609138,0.7880107151902187,1.0952286394962134,1.234741766839796
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,1046,12916,N_GE_100,0.5458891013384322,0.5156026298273976,0.5758397363352693,0.5214462681944875,0.024442833143944687,0.04687507541012459,-0.00028686495403783046,0.002421248298566381,-0.002575178471126271,0.00174592858695357,2.2999372542196843,1.6807337237701967,2.1709702093761707,2.4544324160759095,3.0613724925372523,1.8989643142168056,2.82431652767507,3.3035948780675946,1.1089029280327256,0.9302977254723754,1.0529102636679026,1.1622455104732639,1.4782376544329558,1.0221180974409667,1.3833197501747818,1.5839792586502652
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,1046,12911,N_GE_100,0.5468451242829828,0.5165605208277921,0.5767868946299304,0.5262954070172721,0.020549717265710754,0.03904597492532624,0.0014369940478809859,0.003909173290236434,-0.0014217344642013991,0.004231806701816984,3.2504475544048623,2.3714050391711448,3.0628185723313996,3.4427157445714363,4.026287678831945,2.662344396551531,3.737129069571547,4.324811178218735,1.5921762246914304,1.2907794587859598,1.507844323530748,1.6740614539951815,1.9933317604223824,1.4161807667369857,1.863115917152247,2.131951127410587
2H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,240,4500,N_GE_100,0.5541666666666667,0.49091837418388323,0.6157082227544571,0.49133333333333334,0.06283333333333335,0.12788331071913173,0.0003234568815613699,-0.0012499773182711449,-0.001335265068281938,0.0019386866619517233,0.8553707378592104,0.57346826897154,0.7487980744307584,0.9803835331412536,1.1143831033762361,0.7158537989387599,0.9388730491810316,1.280951775610354,0.5726298821771401,0.39166777983892004,0.5031174521806268,0.6390560842157316,0.7720509034983423,0.5225281783408893,0.6643931760015492,0.8802191582021007
2H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,240,4498,N_GE_100,0.5083333333333333,0.44545218038399503,0.5709519114526727,0.5024455313472654,0.005887801986067864,0.011718289085545619,0.0008984732922650128,-0.0002082363638705731,-0.0016339525501222762,0.0036582485817814167,1.4489135376501767,0.9237014188624709,1.263970698700199,1.6390377644897474,1.8158249761271108,1.1542669216785888,1.5629529272875915,2.0846042077593085,0.9567688891433367,0.6220357518551158,0.8332302374007928,1.0781398108788074,1.3000506748385134,0.8205497945216675,1.1275130824170805,1.4926401133657141
2H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,240,4496,N_GE_100,0.4625,0.4005063165740798,0.5256752701609153,0.5115658362989324,-0.04906583629893235,-0.0959130434782608,0.0031148487085694778,0.001726213511231811,0.00014423625049759292,0.006809466589334482,1.7589160544500886,1.0762727590730465,1.5314022838914112,1.9675075880010036,2.26829921060516,1.312683146831998,1.9642299801152467,2.5502493153594883,1.1638753902033259,0.7463984463239368,1.0158177227155207,1.3127725166881814,1.597161793946011,1.0173365164441184,1.4100034126191006,1.814417472632759
2H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,240,4491,N_GE_100,0.4083333333333333,0.34806585437712095,0.4714891354195338,0.5021153417947005,-0.0937820084613672,-0.18677383592017738,0.00729626705591089,0.0034390495877480998,0.003121752751487219,0.012124321498192859,2.2326392502963386,1.5012160367129195,1.937456886275621,2.508031538146093,3.130823820701475,2.1970094367108857,2.7256792215574164,3.511742093398724,1.4835503394340728,1.1117916947655233,1.3167981045910324,1.6485793309260552,2.216985342438365,1.5059966008651933,1.9802595825544433,2.479000853925554
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,390,4500,N_GE_100,0.5358974358974359,0.48629186050051937,0.5848027115304697,0.49133333333333334,0.04456410256410254,0.09070034443168762,0.0006208690958037583,-0.0005766792727412429,-0.00045195619725254475,0.001925311074177235,0.7296934047331769,0.4787795922236818,0.6469958833580953,0.808072078762097,0.9389845771129856,0.6596723211884644,0.8531971533998808,1.038310008106215,0.5036689498301377,0.3632631690670625,0.4552542929724109,0.5569452677641108,0.6577524410759086,0.46246323460179967,0.590281814776766,0.723567511424144
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,390,4498,N_GE_100,0.5282051282051282,0.4786262602930005,0.577233760588491,0.5024455313472654,0.025759596857862777,0.05126843657817104,0.0002141438740181285,-0.0005547757131412201,-0.0018501868826531769,0.0024800590631469874,1.3538953221026997,0.8807781112585793,1.203118262748524,1.5159296405940765,1.5583294465948068,1.0182497584842756,1.3964017492403755,1.7237820301353075,0.9264436367013842,0.6355637325720958,0.8434956071384072,1.0307638082841961,1.1098568672232678,0.7700256584357357,0.9916043815323087,1.249234293014541
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,389,4496,N_GE_100,0.5038560411311054,0.4543753628484156,0.5532613029222156,0.5115658362989324,-0.007709795167826994,-0.01507097351067399,0.0013627573129882204,-0.0005562202212286982,-0.0011803066334070407,0.004207279127176794,1.7802265682240277,1.14515629835963,1.5753266431834059,1.9994011579826634,1.9593017662639773,1.171059915683686,1.7499916231132548,2.171510658055549,1.2182223689837772,0.8921924881601596,1.1039856833898871,1.339465301629195,1.3869065922945576,0.9392959277995734,1.2524258298068152,1.5299789029998798
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,389,4491,N_GE_100,0.4781491002570694,0.4289651303085142,0.5277604303245755,0.5021153417947005,-0.023966241537631106,-0.04773055021973449,0.003199893464032598,0.0006175723074242079,-0.0002625268127918817,0.007103837530072455,2.331655831385989,1.5187577921342021,2.062966863702037,2.611662692742733,2.7247169631585186,1.8224668969487685,2.477490128351587,2.998688455858275,1.6124794489673258,1.226908423647757,1.452680633163826,1.7680710395232966,1.9259523547003343,1.3201998339731233,1.7500993101736446,2.099057084366255
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,343,4500,N_GE_100,0.5131195335276968,0.4603709710005691,0.5655774734766793,0.49133333333333334,0.021786200194363448,0.04434097732909792,0.001287597526601716,-0.00018871949718568537,-0.00021412680617514002,0.0027620532075885037,0.7337917608441271,0.48394638843035276,0.6451811215383472,0.8315579623490328,1.0462071240992086,0.6662279980259836,0.9016675720296369,1.180215139518729,0.4955963337213703,0.3424447358950168,0.44534006085868527,0.5477200023242634,0.7257207708269853,0.4825986758003814,0.6453677437599808,0.8097938694826502
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,343,4498,N_GE_100,0.5160349854227405,0.4632629816272798,0.5684517838449127,0.5024455313472654,0.013589454075475071,0.027046621429861473,0.0008553507154822084,-0.00046531175887853937,-0.0014102123926595608,0.003209684411535587,1.3171311868773976,0.8050820130274963,1.1754972673991289,1.483710717202809,1.631558428257758,1.0911404882370195,1.4551924835349412,1.8089175136847901,0.8846935925867483,0.6226622190612457,0.7855098446120833,0.9775305123917177,1.1751835390267147,0.7882601851733493,1.0527980292038441,1.3120931786963732
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,343,4496,N_GE_100,0.49271137026239065,0.44017645983821524,0.5454077376744244,0.5115658362989324,-0.018854466036541728,-0.03685638230447463,0.001990411083361629,0.0003822366962518142,-0.0006478084964767586,0.004872184656227467,1.7304947850031438,1.038682769209622,1.5311642937029668,1.9469941354874198,2.0368407893136555,1.2829169480081082,1.8181179038666853,2.2758811928463683,1.176267075495063,0.7944433969066937,1.0551609552021841,1.28712473380555,1.4432635630618795,0.9718118302698303,1.2917031190431483,1.6076960824833144
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,343,4491,N_GE_100,0.46355685131195334,0.41147773216907246,0.5164432553941263,0.5021153417947005,-0.038558490482747176,-0.07679209789712527,0.004456144302347158,0.0017347195137999982,0.0008381104202738952,0.008672746299385272,2.3529756162784605,1.5023390650019381,2.0628179523607275,2.669375824339238,2.8326684201044525,2.0470463049375094,2.5408799151461436,3.1308845640610676,1.567281625542085,1.1583933584662434,1.4081810624719153,1.7203909662300894,2.009280865268866,1.3612549934773244,1.8447716370078826,2.2166666467945486
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,241,4500,N_GE_100,0.6058091286307054,0.5429147290462576,0.6653832072521492,0.5077777777777778,0.09803135085292758,0.1930595531020456,0.00052952753216207,0.0014844727920040324,-0.0014105326692776634,0.0023606836651990366,0.9096556813897256,0.6177827155506301,0.7797389097234743,1.031781619210423,1.1212395929241634,0.7382952561042377,0.9774812482578773,1.2670661572926798,0.5641026234764133,0.4386794114660385,0.5018671812679558,0.6285788599039879,0.7490995102363873,0.47102738031160307,0.6407847477304094,0.8692231231975478
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,241,4498,N_GE_100,0.5435684647302904,0.480489195218591,0.6052805432572235,0.49733214762116495,0.04623631710912546,0.09296868768745914,0.0005995212215859523,0.0009797746518300787,-0.0023627185351015544,0.003340945939972872,1.511755407565303,1.077604514289181,1.291271984463522,1.7432870882961573,1.6230543132837612,1.1689325050268544,1.4317961315232441,1.8348730298271787,0.9411104723763584,0.738599832657718,0.8353102640680742,1.0463937369561862,1.0812770927304671,0.7968019742736829,0.9576466233786574,1.2114986985238188
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,241,4496,N_GE_100,0.5145228215767634,0.451690813442397,0.5768990993828744,0.48821174377224197,0.026311077804521465,0.053892758910764726,0.0008331097664029222,0.000822458287561334,-0.0029674304744684104,0.004267581339571543,1.882036178247188,1.3200070669594455,1.6057455397834515,2.1364845337747735,1.9483432879003657,1.4028017777324346,1.716201315760144,2.2032704852669673,1.1800139952388453,0.874050563022312,1.0317293486552528,1.323967605340957,1.277030183850365,0.9510942671857876,1.1311554108965582,1.4359617134665823
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,241,4491,N_GE_100,0.5103734439834025,0.4475937993237404,0.5728275669800249,0.4972166555332888,0.013156788450113643,0.026460876367873087,-0.001081158462809496,0.0008172414598266453,-0.006165339576344057,0.0037155923673832746,2.6913809684274175,1.7203916047493957,2.3098037093398176,3.04702612258715,2.899088128384387,2.064881594801254,2.543529182269741,3.2880925205397733,1.6820342918622853,1.2585489321993821,1.5008973257445297,1.8746140834955556,1.926501630732859,1.3328656794444393,1.684222883062934,2.1887264802661273
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,385,4500,N_GE_100,0.6103896103896104,0.5608150049953383,0.657783005094117,0.5077777777777778,0.1026118326118326,0.20208019551564416,-0.000122465656545969,0.0015372137036036015,-0.001312883887207253,0.0011540794482099543,0.769334788934561,0.5410561660561598,0.6973055251780398,0.8501188107195458,0.9682709332103484,0.5609370366709454,0.8553557036157607,1.108201675153324,0.5229611897721249,0.42752750139941564,0.4839616299339035,0.5648540345438617,0.6926625240564693,0.43007229100569877,0.6062560463114953,0.7883309824629978
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,385,4498,N_GE_100,0.5506493506493506,0.5007039753925302,0.5995939351191022,0.49733214762116495,0.053317203028185656,0.10720642790379031,-7.441517770120351e-05,0.0016317045131462038,-0.0022172186427083513,0.0018841890798683512,1.285275421445412,0.8860332312090068,1.1577348657496311,1.4339539694500831,1.482324696572682,0.9455115640925084,1.325353195240095,1.6748053897256905,0.8805154413792874,0.7088711708527792,0.8051343482569396,0.9623640789414127,1.0600449038630808,0.747336797622477,0.9444420076256254,1.1739066518969674
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,385,4496,N_GE_100,0.5194805194805194,0.4696273291069079,0.568948790320643,0.48821174377224197,0.03126877570827746,0.06404756974233061,-0.0007324422241060799,0.0008886861600894136,-0.003180230457442081,0.0016637535235693188,1.6426573984839399,1.1835909659177206,1.474908833571932,1.8335167430856085,1.8666021899136922,1.2957197479581515,1.6767268075357544,2.092048053784674,1.1474652693570784,0.8522221085657431,1.0361431629256992,1.2704419106716862,1.3473803836460267,0.9749517791081844,1.2121928621133329,1.4891281008544937
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,385,4491,N_GE_100,0.4961038961038961,0.4464457900563516,0.5458389860581382,0.4972166555332888,-0.0011127594293927068,-0.0022379769804758975,-0.001066453204977838,-0.00027101919811500785,-0.0052586952170464345,0.002239524636467697,2.453297048121947,1.572813499571666,2.202791394229661,2.730764778654161,2.6965356906289144,1.9245733257249642,2.426523907881746,3.0236997689796037,1.699433643938854,1.3114338714641802,1.5372611026857308,1.8792389622518764,1.9617231553632752,1.41413012971117,1.7696879359434494,2.158821464695286
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,356,4500,N_GE_100,0.5646067415730337,0.512683559562905,0.6151504651857621,0.5077777777777778,0.05682896379525593,0.11191699653332687,-0.0006190464169181643,0.0009061471578366564,-0.0021867674699868676,0.0006421311297676948,0.7680315137282291,0.5448784668263608,0.6932011270345338,0.8667283173747081,1.0581866067681456,0.6355312436755709,0.933602460123588,1.1749102028376137,0.49562016983222357,0.3849913978600661,0.4486800586298639,0.5410072129228893,0.7025689769427119,0.46280333778937055,0.6289675767202064,0.7880987014673957
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,356,4498,N_GE_100,0.5393258426966292,0.4874024347761342,0.590409580288272,0.49733214762116495,0.041993695075464244,0.0844379259943846,-0.0005783667983118526,0.0014526729518802295,-0.0028233336798362744,0.001755237712315571,1.360933385957878,0.8844142927184088,1.2139435004662356,1.537552197478791,1.6761718845001554,1.1350829522527008,1.4914328907463659,1.8802170726324383,0.8537268564070435,0.6737573178660287,0.77649198286276,0.9432619249789874,1.1054053709826106,0.8153262890193396,1.000783239077033,1.2218166435894773
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,356,4496,N_GE_100,0.5140449438202247,0.4622532687503381,0.5655367366298069,0.48821174377224197,0.02583320004798273,0.052913925929717776,-0.00164929703747025,0.0004997324695772409,-0.00432981105362801,0.0014852813072606052,1.7278161105359866,1.207276918513407,1.544673960598084,1.9306652320536626,2.1038677899767104,1.3729788099910063,1.8742523987971305,2.384507318309464,1.1131624216097462,0.8126743959643236,0.9992167313511657,1.2315945473642815,1.3784869876897647,0.9749821872465932,1.2379141489966643,1.529371939321121
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,356,4491,N_GE_100,0.5028089887640449,0.4511179051236424,0.5544400959523866,0.4972166555332888,0.005592333230756086,0.011247276551422214,-0.0006375675527672133,0.00038124543380990694,-0.00494068019919181,0.0036700883509300807,2.7098586603772787,1.6826744454271327,2.426197786275108,3.032387042501008,2.988658890636261,2.079514922960686,2.678446273091107,3.3379856633053833,1.7274150656323373,1.3229202639355093,1.5559691986350452,1.8970659840661155,2.0002300520987513,1.4829258392278102,1.8194661952968558,2.209167993657499
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2694,52903,N_GE_100,0.514105419450631,0.4952251809458476,0.5329454870429624,0.4937716197569136,0.020333799693717458,0.04118057595883684,0.0004903583142054357,-0.00018794662629201264,0.00018100063960630903,0.0008315316520032947,0.5482154780193857,0.3937772277412632,0.5236637865416806,0.573698141208206,0.6487977335042566,0.42853431297966915,0.6191676902741567,0.678327512403868,0.5730688196860257,0.46560634395908623,0.5517721195563289,0.5960043735250539,0.7095006894602631,0.4921282667977109,0.6787230516048621,0.7344929428007576
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,2693,52901,N_GE_100,0.5079836613442258,0.4891035415970263,0.5268410359413801,0.4908035764919378,0.017180084852288002,0.035003992788895655,0.0006740099095976987,-0.00013986359186168862,0.00014542532103240592,0.0011554036848451159,0.8991981108683458,0.5911127064805733,0.8564164227898388,0.9456385581670169,1.0258372235982212,0.6843748663330316,0.9800500487680603,1.0694186072293752,0.9357920440983252,0.695880821953481,0.8987501474861063,0.9746496414137774,1.1401551692983525,0.7931443823658508,1.0935252042581465,1.1880421918782507
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,2693,52899,N_GE_100,0.5109543260304493,0.4920720953136755,0.5298053482855333,0.4870602468855744,0.023894079144874902,0.049057748600222606,0.0005542108326877878,-0.0002685284640173702,-7.429459308133287e-05,0.0011412582606172253,1.1370974012990815,0.7600994565047884,1.0898514282932033,1.1915775085424711,1.2739596394327934,0.8850536563779148,1.2232596963968123,1.3249958302256117,1.1839759187252301,0.8907455715179984,1.1376080562486242,1.2278157267004646,1.4277946270874995,0.9823190166029548,1.3741268413088077,1.484130069220839
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,2693,52894,N_GE_100,0.5053843297437802,0.48650660297886367,0.5242467167563407,0.47999773131167994,0.025386598432100282,0.05288899670989444,0.0005957991351641712,-0.00013822314151579196,-0.00024341112868134216,0.0014164921896518713,1.6209694928669387,1.0714048046849094,1.548690475021056,1.698447516730492,1.6965323642826944,1.1840688912809587,1.6303838961065804,1.7654848510170322,1.7045143221003758,1.2452076565882204,1.632095375160663,1.7653188022665964,1.9348609662784402,1.3159815294495991,1.8580342006116937,2.0105493669304932
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,5150,52903,N_GE_100,0.5551456310679612,0.5415368671585498,0.5686721854440758,0.4937716197569136,0.06137401131104764,0.12429635251467541,6.350994028833559e-05,-0.0005818247154177336,-0.0001471321487209791,0.00025361954677090943,0.4740221864504406,0.35753233311734495,0.45948381833928253,0.4887511743737919,0.511721892429141,0.3170664166120771,0.49347807726770704,0.5322999860531078,0.5066548485804188,0.4261114914563084,0.49362866410592204,0.5197770964409492,0.5644472227571843,0.3766016858952943,0.5478353052372646,0.5831545376056714
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,5150,52901,N_GE_100,0.5448543689320389,0.531225057116603,0.5584168131341242,0.4908035764919378,0.05405079244010108,0.11012713645331185,5.9567129359724315e-05,-0.0007572458202839694,-0.0002571917588868276,0.00037690807261854704,0.8340170523612088,0.5776510522185957,0.8066025797126042,0.8632979603171288,0.8569241600525747,0.5318302946926807,0.8275426289648216,0.8882866612798609,0.8865631052511141,0.6920718882034542,0.8647690949429627,0.9094722316118649,0.9453835814459556,0.6283476224502043,0.9144353469640396,0.972846849969787
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,5149,52899,N_GE_100,0.5395222373276365,0.5258832557220607,0.5531022888753125,0.4870602468855744,0.05246199044206207,0.10771150135434282,7.898991494964074e-05,-0.0008565942992172504,-0.00033818931526325547,0.00045908948650045617,1.0833533174794512,0.7395885479987653,1.0513572460320282,1.1187618810439075,1.0944584514572384,0.6988120195667427,1.0606852453142452,1.1320706172901733,1.1539882706048512,0.8941860611235134,1.120928389799991,1.1878736437396544,1.2082794760591986,0.8130818908415384,1.1712870690416715,1.2439305129860565
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,5149,52894,N_GE_100,0.5255389395999223,0.5118855056515873,0.5391542934371328,0.47999773131167994,0.04554120828824232,0.09487796570161455,-9.082447401810139e-05,-0.0007808786582468308,-0.0006468644552171307,0.0004899636102849974,1.576709760994412,1.0748264335304578,1.530059117507915,1.6259771090744846,1.5248320846709928,1.0088472203882346,1.4789472863366737,1.5689896552931795,1.695399348307434,1.2617875910563505,1.6487909913862102,1.7420743792669786,1.7189539745943208,1.1688327529545772,1.6692016033012487,1.7698754887424129
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,4504,52903,N_GE_100,0.5575044404973357,0.5429559408042347,0.5719549291784195,0.4937716197569136,0.06373282074042214,0.12907347889252563,8.079097888404276e-06,-0.0006241478461154193,-0.00019577616291298935,0.00025162826462100707,0.4915300624682384,0.36497172835389013,0.47471271455797753,0.5082973103875766,0.5226639943684104,0.32108961130447966,0.5028286302571987,0.5438952284651092,0.5166683726855215,0.43145256984261854,0.5044303356006196,0.5316478944428714,0.5745066566415795,0.37702978375415946,0.5557447861296412,0.5955902140068058
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,4503,52901,N_GE_100,0.5369753497668222,0.5223858839331338,0.5515017805456889,0.4908035764919378,0.046171773274884365,0.0940738321527752,0.00019581896248455183,-0.0006193046093958543,-0.00017060585800387476,0.0005494249108476294,0.8392622738420837,0.5823000853370845,0.8128867193656463,0.8687783152588621,0.8799381019996517,0.5628024405638508,0.8486649439472771,0.9137980379349986,0.883881611192106,0.693429512986447,0.8588327634821525,0.9089647599375836,0.9724991171492863,0.6466751797304662,0.9420059066831785,1.0053738747778749
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,4503,52899,N_GE_100,0.528758605374195,0.5141603530254867,0.543307830458042,0.4870602468855744,0.041698358488620524,0.08561232158701881,0.0003130169434321136,-0.0006456854126751788,-0.00014928405397289616,0.0007656584749124294,1.085921377811123,0.7410838351088322,1.0521641553965417,1.1229698572365978,1.126443648556113,0.7390959330152047,1.0865939032010983,1.1669016049513,1.1460240005578712,0.8868154105922779,1.1118964584015418,1.1811449954843332,1.249537727436068,0.8266272467680499,1.2080817576578278,1.2926256753150052
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,4503,52894,N_GE_100,0.5178769709082833,0.5032731736114142,0.5324502917972658,0.47999773131167994,0.03787923959660339,0.0789154554816156,0.0003522231993261886,-0.0005231341548477264,-0.00028666777013176354,0.0009387394031994377,1.581039349006548,1.057492601355716,1.52877222222759,1.6332273087964213,1.5727496549149251,1.0581840403975455,1.5235690066772218,1.631149809526751,1.6716420748061194,1.2402795259299313,1.6195959572312515,1.7219537092216588,1.7834881563487186,1.2010321080918502,1.7315450562404415,1.840973588345287
30m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2635,52903,N_GE_100,0.5612903225806452,0.5422673476424992,0.5801348458048073,0.503525319925146,0.05776500265549911,0.11472114781454579,0.0003174050730867706,0.0007603011534325077,-0.0001336475122983652,0.000660482138112315,0.6605487518155126,0.4569856395114713,0.6316824627368499,0.691121172815849,0.8431130837569244,0.5055766833913812,0.7957411173541723,0.9013390934688942,0.6098900691303419,0.5293100118178136,0.5906076758428154,0.6280852972541627,0.814945529484999,0.5572930144923394,0.7762791801260642,0.8573873269388915
