timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,1,586,N_GE_100,0.5853242320819113,0.5450051340394872,0.6245319077697036,0.516329940756494,0.06899429132541735,0.13362442477058623,0.0009208120616011454,0.002638038084996075,-0.0009753859816580782,0.002614985848184702,4.796827067661932,3.642274711006494,4.430586889977305,5.15569756190765,5.086429140922524,3.495276336318735,4.616047060715689,5.554360467695015
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,3,586,N_GE_100,0.5699658703071673,0.5295532211980029,0.6094671530855337,0.5251481537760219,0.04481771653114541,0.08534299551257751,0.001205751022097237,0.004424311902692213,-0.0016287405028203345,0.0038825032119561187,4.796827067661932,3.642274711006494,4.430586889977305,5.15569756190765,5.086429140922524,3.495276336318735,4.616047060715689,5.554360467695015
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,5,586,N_GE_100,0.5648464163822525,0.5244112672701173,0.6044368845048675,0.5321477428180574,0.03269867356419509,0.06144660764891152,0.002690410518046081,0.0056389241440687465,-0.0014796355236534363,0.006486725168452975,4.796827067661932,3.642274711006494,4.430586889977305,5.15569756190765,5.086429140922524,3.495276336318735,4.616047060715689,5.554360467695015
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,10,586,N_GE_100,0.5563139931740614,0.5158509144766359,0.5960435331174299,0.5372680255552176,0.019045967618843807,0.03544965773677222,0.007327572297533189,0.0048772516289522505,0.0023026087243408926,0.011837662805849497,4.796827067661932,3.642274711006494,4.430586889977305,5.15569756190765,5.086429140922524,3.495276336318735,4.616047060715689,5.554360467695015
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,1,494,N_GE_100,0.5668016194331984,0.5227550197448554,0.6098172683082121,0.516329940756494,0.050471678676704435,0.0977508269281393,0.0009835976400428986,0.002187296684268758,-0.0010863349180220813,0.002856846914361077,4.918455371307006,3.9386766289546635,4.560099924287443,5.316767217602327,4.645847098649758,3.1990900347920506,4.21035845770041,5.178183906128103
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,3,494,N_GE_100,0.5951417004048583,0.5512819400729022,0.6375331368511635,0.5251481537760219,0.06999354662883639,0.13328342892487632,0.0033860687248371724,0.005436705008679543,0.00033431228900234833,0.00602836426761541,4.918455371307006,3.9386766289546635,4.560099924287443,5.316767217602327,4.645847098649758,3.1990900347920506,4.21035845770041,5.178183906128103
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,5,494,N_GE_100,0.5910931174089069,0.5471977145284305,0.633582678271207,0.5321477428180574,0.058945374590849475,0.11076881446249609,0.0054461078310467925,0.0074129947906949045,0.0011168905640333373,0.008980501308391986,4.918455371307006,3.9386766289546635,4.560099924287443,5.316767217602327,4.645847098649758,3.1990900347920506,4.21035845770041,5.178183906128103
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,10,494,N_GE_100,0.5991902834008097,0.5553691843668668,0.6414805766816273,0.5372680255552176,0.06192225784559213,0.11525394198100858,0.011341375844185226,0.009012822718402758,0.006168270038974496,0.01614764959012849,4.918455371307006,3.9386766289546635,4.560099924287443,5.316767217602327,4.645847098649758,3.1990900347920506,4.21035845770041,5.178183906128103
4H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,1,126,N_GE_100,0.5555555555555556,0.46842447964780765,0.6393992070596883,0.5006669630947087,0.054888592460846874,0.10963094533254414,0.0011375371085467541,-0.001291742237418514,-0.0018874031135885157,0.004450317911084831,3.0485727958080373,2.079852123383624,2.4836868984248914,3.673452869946681,4.513063059033416,3.1689779337661466,3.8082904024775566,5.2258848547683785
4H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,3,126,N_GE_100,0.42063492063492064,0.3380368812599529,0.5079292805864816,0.5122385402759234,-0.09160361964100278,-0.17883000289603235,0.003526710121798247,0.002818323600997319,-0.0015852562789667416,0.008430055865678004,3.0485727958080373,2.079852123383624,2.4836868984248914,3.673452869946681,4.513063059033416,3.1689779337661466,3.8082904024775566,5.2258848547683785
