timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,284,N_GE_100,0.5352112676056338,0.47711988368818353,0.59236277621921,0.48821174377224197,0.04699952383339179,0.09626872854438706,-0.00026048191163293447,0.0012039633976055342,-0.0030479343600852823,0.0025488305545076275,2.4857806102869877,1.592597930858677,2.2068569927489547,2.8348740797562115,2.6756547322508073,1.9629877762496066,2.3496147070677256,3.0262323498378305
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,284,N_GE_100,0.4964788732394366,0.43876433944378057,0.55428739456548,0.4972166555332888,-0.000737782293852185,-0.0014838245775593562,-0.0014532213740516148,-0.00034172083718087,-0.005612383451840201,0.002610727310515622,2.4857806102869877,1.592597930858677,2.2068569927489547,2.8348740797562115,2.6756547322508073,1.9629877762496066,2.3496147070677256,3.0262323498378305
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,244,N_GE_100,0.5409836065573771,0.47830462350081776,0.6023920795546823,0.5077777777777778,0.03320582877959932,0.06539441116332467,-0.0007323440217703974,0.0007780251780423741,-0.002203450601210931,0.0009842896413655726,2.4743405363151605,1.72288282831645,2.1516052949557922,2.8616989140905917,2.888703058640474,2.1347790855437574,2.554298042694263,3.2391709175334893
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,244,N_GE_100,0.5409836065573771,0.47830462350081776,0.6023920795546823,0.49733214762116495,0.04365145893621214,0.08777123929149844,-0.000640458507951804,0.0009331750151522211,-0.0028295047356907367,0.0018645078628281365,2.4743405363151605,1.72288282831645,2.1516052949557922,2.8616989140905917,2.888703058640474,2.1347790855437574,2.554298042694263,3.2391709175334893
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,244,N_GE_100,0.5286885245901639,0.4660948617733403,0.5903928303655096,0.48821174377224197,0.04047678081792194,0.08290824900108285,-0.0011635113338335518,0.0013612101002569155,-0.003858176629973393,0.001688428236784281,2.4743405363151605,1.72288282831645,2.1516052949557922,2.8616989140905917,2.888703058640474,2.1347790855437574,2.554298042694263,3.2391709175334893
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,244,N_GE_100,0.48360655737704916,0.42164366298272593,0.5460776557950742,0.4972166555332888,-0.013610098156239647,-0.02737257089998757,-0.0024251464888984716,-0.0009445632124111536,-0.007284751288953186,0.0026821986081354407,2.4743405363151605,1.72288282831645,2.1516052949557922,2.8616989140905917,2.888703058640474,2.1347790855437574,2.554298042694263,3.2391709175334893
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,3480,N_GE_100,0.5511494252873563,0.5345766391340795,0.5676094074416317,0.49380942479632534,0.057340000491030996,0.11611767133582185,0.0001649048479670993,-0.0005444964003875064,-8.835796193120686e-05,0.0004638056122071717,1.628936510248443,1.0567865915413237,1.5729471046894947,1.6946934425609272,1.5801596412721703,1.0525577746459645,1.5287326784478972,1.6376979730424075
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,3480,N_GE_100,0.5339080459770115,0.5173054433221991,0.5504358684527104,0.49087918942931136,0.04302885654770011,0.0876567136564188,0.00019933001403342877,-0.0005396194000397148,-0.0002404323901162443,0.0006096664006862056,1.628936510248443,1.0567865915413237,1.5729471046894947,1.6946934425609272,1.5801596412721703,1.0525577746459645,1.5287326784478972,1.6376979730424075
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,3479,N_GE_100,0.5306122448979592,0.5140038195737968,0.5471531391578321,0.4871358626817142,0.043476382216245,0.08924898687792093,0.00013682918251569688,-0.0007084159818645519,-0.0003787302297070506,0.000660536233660902,1.629402156197077,1.0570824524313045,1.5750977315062096,1.6998497898551124,1.580332974577675,1.0532843491905437,1.5291222759186074,1.6365682518803213
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,3479,N_GE_100,0.5139407875826387,0.49732608195791816,0.5305247396240913,0.48007335425568115,0.033867433326957574,0.0705463717715944,7.006251576196602e-05,-0.0003753518923991228,-0.0006830896230820073,0.0007107146542093087,1.629402156197077,1.0570824524313045,1.5750977315062096,1.6998497898551124,1.580332974577675,1.0532843491905437,1.5291222759186074,1.6365682518803213
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,3054,N_GE_100,0.5412573673870335,0.5235436560684005,0.5588674145377422,0.49380942479632534,0.047447942590708114,0.09608553463773672,0.00025509378777895667,-0.0004763870662932712,-5.237945713905486e-05,0.0005236827276048428,1.6171777976805937,1.0345673036896266,1.5479183977294952,1.6862036937147045,1.6067559553417985,1.0866914540509889,1.5467116938314436,1.6635455437335498
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,3053,N_GE_100,0.5230920406157877,0.5053567729261935,0.5407692677557966,0.49087918942931136,0.03221285118647638,0.06562276804589451,0.0003924630291453768,-0.00039019822069596977,-6.967283929013654e-05,0.0008148660633414182,1.6175593782978939,1.0356150543066345,1.5548457334417725,1.6832594880842404,1.60726295448201,1.0867624743372322,1.5448238994050936,1.662712386577466
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,3053,N_GE_100,0.524729773992794,0.5069952242580192,0.5424021668269491,0.4871358626817142,0.03759391131107975,0.0771733600234703,0.0005521421468698931,-0.000447393930355644,1.1001071729329989e-05,0.001075100941172303,1.6175593782978939,1.0356150543066345,1.5548457334417725,1.6832594880842404,1.60726295448201,1.0867624743372322,1.5448238994050936,1.662712386577466
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,3053,N_GE_100,0.5109728136259417,0.49323814999403126,0.5286798977059215,0.48007335425568115,0.030899459370260562,0.06436403748791242,0.00038567080496002253,-0.00023810153707781723,-0.0003999392070709123,0.0010895150169293669,1.6175593782978939,1.0356150543066345,1.5548457334417725,1.6832594880842404,1.60726295448201,1.0867624743372322,1.5448238994050936,1.662712386577466
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,3780,N_GE_100,0.5671957671957671,0.5513403172917926,0.5829147741475531,0.5034875148857343,0.06370825231003285,0.12653392671413388,1.1685116385864253e-05,0.0007527346232726329,-0.00029318911374728163,0.00030677381690898304,1.6300172654595204,1.1281841634194045,1.5749378168582024,1.6851968344372326,1.8398011570554835,1.1411913037145043,1.7739267479579497,1.9213032541211297
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,3780,N_GE_100,0.5666666666666667,0.5508094790110094,0.5823884857240895,0.507325003308066,0.059341663358600694,0.11696971955187929,0.000466411777073834,0.0012405086259780207,4.764631757475093e-06,0.0009339570397655484,1.6300172654595204,1.1281841634194045,1.5749378168582024,1.6851968344372326,1.8398011570554835,1.1411913037145043,1.7739267479579497,1.9213032541211297
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,3780,N_GE_100,0.5722222222222222,0.5563841955855628,0.5879135995441276,0.5112762055993497,0.06094601662287247,0.11920370233429445,0.0009360460546189271,0.0017306707815206712,0.00040933829355932884,0.0014792256670925273,1.6300172654595204,1.1281841634194045,1.5749378168582024,1.6851968344372326,1.8398011570554835,1.1411913037145043,1.7739267479579497,1.9213032541211297
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,3779,N_GE_100,0.5567610478962689,0.5408725909169659,0.5725342194554272,0.5191326048323062,0.037628443063962735,0.0724832975499925,0.001282203507460762,0.0018646839575022778,0.0005902554808331793,0.002013918484032388,1.6302016161766508,1.1282144977846793,1.5713545976232308,1.6864360175084223,1.840192735866745,1.1419418637012213,1.7702830366575877,1.9186728797910322
30m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,3032,N_GE_100,0.5686015831134564,0.5508964292354811,0.586133118024165,0.5034875148857343,0.06511406822772214,0.12932608317507066,-1.1140959000269036e-05,0.0007400643722070832,-0.00035001032522387836,0.00035018715226993485,1.626267742526905,1.1422301397165402,1.5648378741439661,1.6915821841651058,1.8457660763267345,1.1603847341901579,1.7669908829493208,1.930407916729013
30m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,3032,N_GE_100,0.5587071240105541,0.5409693693452753,0.5762963009057682,0.507325003308066,0.051382120702488154,0.10128048167830417,0.0003932468294343188,0.0012138494893025875,-0.0001078040606143109,0.000934863930033257,1.626267742526905,1.1422301397165402,1.5648378741439661,1.6915821841651058,1.8457660763267345,1.1603847341901579,1.7669908829493208,1.930407916729013
30m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,3032,N_GE_100,0.5692612137203166,0.5515584870769242,0.5867886519832953,0.5112762055993497,0.05798500812096685,0.11341229551841403,0.0007488767973321144,0.001598138061632337,0.00012784826401014706,0.0013672673922655594,1.626267742526905,1.1422301397165402,1.5648378741439661,1.6915821841651058,1.8457660763267345,1.1603847341901579,1.7669908829493208,1.930407916729013
30m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,3031,N_GE_100,0.5615308479049819,0.5437987368692684,0.5791071834924401,0.5191326048323062,0.0423982430726757,0.08167131611078737,0.0014832572792269172,0.0022634014538196467,0.0006335150887361497,0.0023526087354812262,1.6264963508532342,1.1424966706385407,1.5665195631739912,1.6883530554640227,1.8462562581964237,1.1606262536973424,1.7698363937416823,1.9319981783215292
30m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,1178,N_GE_100,0.5679117147707979,0.5394476064655549,0.5959343262739931,0.49415172106494376,0.07375999370585418,0.14926588446741507,4.130655728943933e-05,-0.00037293332750415464,-0.0003536667712348771,0.00042042405413433663,1.2247015919738469,0.7724792897261302,1.143399668681192,1.3107061959617752,1.4002272592712963,0.864090938254731,1.3041718085238447,1.4912083800492926
30m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,1178,N_GE_100,0.5534804753820034,0.5249629725361384,0.5816502994962558,0.49721479500891264,0.056265680373090765,0.11316171790922303,0.00034988967141265235,-0.0006158149384551947,-0.00022084159522420927,0.0009918804757550886,1.2247015919738469,0.7724792897261302,1.143399668681192,1.3107061959617752,1.4002272592712963,0.864090938254731,1.3041718085238447,1.4912083800492926
30m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,1178,N_GE_100,0.5186757215619694,0.49012817648063967,0.5471018550227359,0.5006685236768802,0.0180071978850892,0.0359663071144265,0.00031752371779973957,-0.00037101538091427466,-0.00040238700293358706,0.0011545381432046262,1.2247015919738469,0.7724792897261302,1.143399668681192,1.3107061959617752,1.4002272592712963,0.864090938254731,1.3041718085238447,1.4912083800492926
30m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,1178,N_GE_100,0.5144312393887945,0.48588950106456386,0.5428791596425901,0.5000278629144609,0.014403376474333651,0.028805147757931193,0.0007975584608808396,-0.00033898702382800794,-0.000292927268723057,0.0020021715310249927,1.2247015919738469,0.7724792897261302,1.143399668681192,1.3107061959617752,1.4002272592712963,0.864090938254731,1.3041718085238447,1.4912083800492926
30m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,972,N_GE_100,0.5627572016460906,0.5313856759504294,0.5936346142278126,0.49415172106494376,0.0686054805811468,0.13883485103177517,-8.566618925819863e-05,-0.00031045125126982764,-0.0005346733299355488,0.0002994296159435073,1.2206963418399663,0.7618780564655094,1.1214184309230948,1.3211847408179032,1.3222065180940625,0.7991387106082342,1.219677218108737,1.426094276957377
30m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,972,N_GE_100,0.551440329218107,0.5200320521710226,0.5824435955160613,0.49721479500891264,0.054225534209194404,0.10905856936180358,0.0001723668651542648,-0.0006435036454845999,-0.00040477259863214865,0.000773328061997454,1.2206963418399663,0.7618780564655094,1.1214184309230948,1.3211847408179032,1.3222065180940625,0.7991387106082342,1.219677218108737,1.426094276957377
30m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,972,N_GE_100,0.5349794238683128,0.5035467000318422,0.5661367403953746,0.5006685236768802,0.03431090019143257,0.06853017229734215,-6.602029776682614e-05,-0.0004511732817806813,-0.0009569051425386685,0.0007858286343338447,1.2206963418399663,0.7618780564655094,1.1214184309230948,1.3211847408179032,1.3222065180940625,0.7991387106082342,1.219677218108737,1.426094276957377
30m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,972,N_GE_100,0.5216049382716049,0.49017748971942804,0.5528622823091471,0.5000278629144609,0.021577075357144038,0.043151746047470185,0.000189418250730427,-0.0006311420186668193,-0.0009764677720674261,0.0015086407804370554,1.2206963418399663,0.7618780564655094,1.1214184309230948,1.3211847408179032,1.3222065180940625,0.7991387106082342,1.219677218108737,1.426094276957377
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,1210,N_GE_100,0.6008264462809917,0.572954937977305,0.6280597578446209,0.5044001336749471,0.09642631260604462,0.19117027567678058,0.00022206881770474603,0.0007175463737630894,-8.615594357174308e-05,0.0005587396211680259,1.206308518935808,0.7463604117929843,1.1346614694749024,1.2843387088064866,1.2642172501207407,0.7900812452984762,1.181155919346706,1.3521680071580122
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,1210,N_GE_100,0.5702479338842975,0.5421753195876607,0.5978759029112221,0.5022281639928698,0.06801976989142766,0.13543599257884975,0.000156546877077008,0.0009975079048470947,-0.0004060931391378509,0.0007034722027421163,1.206308518935808,0.7463604117929843,1.1346614694749024,1.2843387088064866,1.2642172501207407,0.7900812452984762,1.181155919346706,1.3521680071580122
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,1209,N_GE_100,0.5773366418527709,0.5492892534448924,0.6048941122971797,0.49899721448467965,0.07833942736809124,0.15699371678656227,0.00018514264548807064,0.0010530508097015279,-0.0005912287408282832,0.0008854299882968248,1.2071203875606586,0.7464229859504423,1.133999873677278,1.2824341442240845,1.2651706862296561,0.7908379953721465,1.1850551703117838,1.3531183548177994
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,1208,N_GE_100,0.5538079470198676,0.5256487382645387,0.5816260078739006,0.49941487879632207,0.054393068223545504,0.10891359175089543,0.00035500416659574915,0.0010101564653715034,-0.0007179269530128989,0.0013642287089662107,1.207974555225402,0.7467077306361551,1.1338945815934132,1.2796792861574025,1.2660122895972508,0.7928695849103691,1.1901232351423112,1.3516584435436514
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,982,N_GE_100,0.6018329938900203,0.5708757237420929,0.6319966241077035,0.5044001336749471,0.09743286021507325,0.19316580966225994,0.0001765738086407375,0.0007689580856934386,-0.00020948769741357173,0.0005622121301306097,1.1706083291793377,0.7564523100737529,1.0927562148522478,1.243770470943525,1.3095018945834938,0.7753242656768844,1.219544284952172,1.4061533279235554
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,982,N_GE_100,0.5743380855397149,0.5431818752941545,0.604914938636197,0.5022281639928698,0.07210992154684503,0.1435800035058743,0.00016851341734220484,0.0009596717701197965,-0.0004789639679323446,0.0008469250338129026,1.1706083291793377,0.7564523100737529,1.0927562148522478,1.243770470943525,1.3095018945834938,0.7753242656768844,1.219544284952172,1.4061533279235554
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,982,N_GE_100,0.5743380855397149,0.5431818752941545,0.604914938636197,0.49899721448467965,0.07534087105503523,0.1509845523543465,3.689829605452641e-05,0.0011687435386412703,-0.0007965876828270061,0.0008607599411690378,1.1706083291793377,0.7564523100737529,1.0927562148522478,1.243770470943525,1.3095018945834938,0.7753242656768844,1.219544284952172,1.4061533279235554
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,982,N_GE_100,0.554989816700611,0.5237520660180865,0.5857990018208035,0.49941487879632207,0.05557493790428891,0.11128010050127934,-0.00017988845967077492,0.0010905218361656477,-0.0011883934765853895,0.0008874546973282042,1.1706083291793377,0.7564523100737529,1.0927562148522478,1.243770470943525,1.3095018945834938,0.7753242656768844,1.219544284952172,1.4061533279235554
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,423,N_GE_100,0.5011820330969267,0.4537372031347187,0.5486055863216042,0.4824548078383716,0.01872722525855508,0.038816537744668755,0.0020673828864682512,-3.930401656815352e-05,0.0005555597541133141,0.003585295043572891,4.307527254739972,3.051372703068389,3.917405822643922,4.736134299112863,5.169724234633865,3.6421192560298223,4.645224572157985,5.658116281235224
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,423,N_GE_100,0.44208037825059104,0.39548378079666285,0.48971953584351463,0.4745479410423948,-0.03246756279180374,-0.06841787727597193,0.004025550678731438,0.0032842241598631805,0.001264518725458666,0.00718683856472146,4.307527254739972,3.051372703068389,3.917405822643922,4.736134299112863,5.169724234633865,3.6421192560298223,4.645224572157985,5.658116281235224
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,423,N_GE_100,0.4515366430260047,0.40475982188261594,0.4991858104081447,0.46770025839793283,-0.01616361537192812,-0.03455977430351487,0.006951990788815589,0.005604319845361694,0.003148529503484631,0.011266213831359744,4.307527254739972,3.051372703068389,3.917405822643922,4.736134299112863,5.169724234633865,3.6421192560298223,4.645224572157985,5.658116281235224
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,423,N_GE_100,0.4657210401891253,0.4187058307168437,0.5133532750497918,0.4625798600547612,0.0031411801343640966,0.0067905683009896745,0.008961624777094987,0.005100505033613034,0.0029392150211203696,0.01529654747181877,4.307527254739972,3.051372703068389,3.917405822643922,4.736134299112863,5.169724234633865,3.6421192560298223,4.645224572157985,5.658116281235224
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,411,N_GE_100,0.5182481751824818,0.4699954566228479,0.5661629228646481,0.4824548078383716,0.035793367344110205,0.07419009358509987,0.0006139883540562555,-0.0008634568355142536,-0.0009522833226416176,0.0023415152853860795,4.456570647932885,3.0666244515808048,4.03225841197885,4.919173375037546,4.955292795281425,3.6080738309855134,4.448040566039886,5.441025953751262
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,411,N_GE_100,0.4720194647201946,0.4242377848863867,0.5203193665661197,0.4745479410423948,-0.002528476322200157,-0.005328178890937951,0.0021639636640224395,0.00211912943871706,-0.0010176644498807374,0.0056383718018830796,4.456570647932885,3.0666244515808048,4.03225841197885,4.919173375037546,4.955292795281425,3.6080738309855134,4.448040566039886,5.441025953751262
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,411,N_GE_100,0.45498783454987834,0.40748273082305997,0.5033265997744502,0.46770025839793283,-0.012712423848054488,-0.027180707343630317,0.003709968599121402,0.005022414302203959,-0.0011608757411739378,0.007983291591599497,4.456570647932885,3.0666244515808048,4.03225841197885,4.919173375037546,4.955292795281425,3.6080738309855134,4.448040566039886,5.441025953751262
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,411,N_GE_100,0.4720194647201946,0.4242377848863867,0.5203193665661197,0.4625798600547612,0.009439604665433421,0.020406432446747447,0.008566870059616576,0.005362242816343343,0.0019385961726647721,0.014207515224941264,4.456570647932885,3.0666244515808048,4.03225841197885,4.919173375037546,4.955292795281425,3.6080738309855134,4.448040566039886,5.441025953751262
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,429,N_GE_100,0.5524475524475524,0.5051352020673898,0.5988289270736169,0.516329940756494,0.03611761169105843,0.06995064364879022,-0.0006890775507809929,0.00170671321600957,-0.0028615183990612003,0.0014431222846461803,4.608010869622073,3.1893554426317263,4.146276456192341,5.061391252497763,5.285831551758871,3.813887070863329,4.733224654024218,5.859043336831756
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,429,N_GE_100,0.5361305361305362,0.4888275038660202,0.5827922295422289,0.5251481537760219,0.01098238235451432,0.020912921954588715,-0.0009244760853990439,0.0015495186601610644,-0.0044282712484253525,0.0024976163209993836,4.608010869622073,3.1893554426317263,4.146276456192341,5.061391252497763,5.285831551758871,3.813887070863329,4.733224654024218,5.859043336831756
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,429,N_GE_100,0.5407925407925408,0.4934817157331878,0.5873792735987063,0.5321477428180574,0.008644797974483365,0.016245108790095886,0.0008451478770325036,0.003773334659637362,-0.0038124617895890097,0.005620377254430186,4.608010869622073,3.1893554426317263,4.146276456192341,5.061391252497763,5.285831551758871,3.813887070863329,4.733224654024218,5.859043336831756
4H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,429,N_GE_100,0.5431235431235432,0.49581035833752685,0.5896712589561899,0.5372680255552176,0.0058555175683255856,0.01089868983413722,0.00462290642917376,0.004531923401608351,-0.0012327655780375165,0.01068617501706575,4.608010869622073,3.1893554426317263,4.146276456192341,5.061391252497763,5.285831551758871,3.813887070863329,4.733224654024218,5.859043336831756
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,336,N_GE_100,0.5535714285714286,0.5001080467118834,0.6058236579411079,0.516329940756494,0.03724148781493464,0.07212730635060738,-0.00045036711747142323,0.0018423358577946969,-0.0030368997652234606,0.0018549245209845255,4.784295036478671,3.7966107037316457,4.392149593564798,5.242680183567328,4.999262239783055,3.4313757217266065,4.353479652406409,5.598469329008033
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,336,N_GE_100,0.5714285714285714,0.5179998432211432,0.6232424296495118,0.5251481537760219,0.04628041765254953,0.08812830687830675,0.0009755552256562711,0.003341072622993879,-0.00318990976468494,0.004717617576158158,4.784295036478671,3.7966107037316457,4.392149593564798,5.242680183567328,4.999262239783055,3.4313757217266065,4.353479652406409,5.598469329008033
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,336,N_GE_100,0.5773809523809523,0.523979087195548,0.6290333750809948,0.5321477428180574,0.045233209562894894,0.08500122414004152,0.0030592763905699116,0.006289067379991242,-0.002238884895242833,0.008245891524954543,4.784295036478671,3.7966107037316457,4.392149593564798,5.242680183567328,4.999262239783055,3.4313757217266065,4.353479652406409,5.598469329008033
4H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,336,N_GE_100,0.5863095238095238,0.5329624455786134,0.6377053008067616,0.5372680255552176,0.04904149825430626,0.09127939114490635,0.008298434945711041,0.00788935708890448,0.0017208029645386516,0.015201860806705526,4.784295036478671,3.7966107037316457,4.392149593564798,5.242680183567328,4.999262239783055,3.4313757217266065,4.353479652406409,5.598469329008033
4H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,137,N_GE_100,0.5547445255474452,0.4711569003312963,0.6353457238933646,0.5006669630947087,0.05407756245273654,0.10801104614227741,0.0009157728133934212,-0.0010180087969239304,-0.0019752147199606,0.003965886339432251,3.0824702770125456,1.9432717074880737,2.5296890421395,3.610428292287617,4.204247152803235,2.7291199286939136,3.6206273382684584,4.7730052953812505
4H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,136,N_GE_100,0.4485294117647059,0.3674994885807923,0.5323872404040019,0.5122385402759234,-0.06370912851121752,-0.12437394592937079,0.0034203630573319656,0.002024153367819914,-0.0009849355627394964,0.007771268300059365,3.102125937101891,1.9553012752114407,2.5942051455413266,3.657975761657394,4.229793469977458,2.8101215620935243,3.6084995678462084,4.816708957010283
4H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,136,N_GE_100,0.41911764705882354,0.33952885974887803,0.5031502857986557,0.5086859688195992,-0.08956832176077562,-0.17607783043164726,0.006989856781944195,0.0033787143370814787,0.0018975723988427788,0.012342652506157455,3.102125937101891,1.9553012752114407,2.5942051455413266,3.657975761657394,4.229793469977458,2.8101215620935243,3.6084995678462084,4.816708957010283
4H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,136,N_GE_100,0.4117647058823529,0.33258120745899433,0.49579604222922424,0.5008928571428571,-0.08912815126050422,-0.17793855510118495,0.009774823891324351,0.003890504878776735,0.0019481381682442424,0.017607597886620197,3.102125937101891,1.9553012752114407,2.5942051455413266,3.657975761657394,4.229793469977458,2.8101215620935243,3.6084995678462084,4.816708957010283
4H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,107,N_GE_100,0.4953271028037383,0.402409058672728,0.5885690578467014,0.5006669630947087,-0.0053398602909703885,-0.01066549360070368,0.0032401392135077787,0.0006882686421185724,-0.0004445856856099881,0.006657294747071557,3.0156003539503233,2.0161459645586555,2.506351361680585,3.642358054472042,4.386163101846012,3.4986576843074944,3.5960083961475604,5.17078225642924
4H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,107,N_GE_100,0.42990654205607476,0.34013913708365806,0.5245326107077849,0.5122385402759234,-0.08233199821984866,-0.16072980017376193,0.00596412896790859,0.0029277552267936713,-0.00041618403918307416,0.011205662128343489,3.0156003539503233,2.0161459645586555,2.506351361680585,3.642358054472042,4.386163101846012,3.4986576843074944,3.5960083961475604,5.17078225642924
